per3.value=scanner.nextFloat(); ,EXPRESSION_STATEMENT, line no: 66,per4.value=scanner.nextFloat(); ,EXPRESSION_STATEMENT, line no: 67, 0.0461717835588491, insert, 1.0, 1.5, 0.96875
per4.value=scanner.nextFloat(); ,EXPRESSION_STATEMENT, line no: 67,per1.value=scanner.nextFloat(); ,EXPRESSION_STATEMENT, line no: 64, 0.0461717835588491, insert, 1.0, 1.5, 0.96875
per4.value=scanner.nextFloat(); ,EXPRESSION_STATEMENT, line no: 67,per2.value=scanner.nextFloat(); ,EXPRESSION_STATEMENT, line no: 65, 0.0461717835588491, insert, 1.0, 1.5, 0.96875
per4.value=scanner.nextFloat(); ,EXPRESSION_STATEMENT, line no: 67,per3.value=scanner.nextFloat(); ,EXPRESSION_STATEMENT, line no: 66, 0.0461717835588491, insert, 1.0, 1.5, 0.96875
per1.value=scanner.nextFloat(); ,EXPRESSION_STATEMENT, line no: 64,grade.value=scanner.nextFloat(); ,EXPRESSION_STATEMENT, line no: 70, 0.043631934434303264, insert, 1.0, 1.5, 0.8787878787878788
per2.value=scanner.nextFloat(); ,EXPRESSION_STATEMENT, line no: 65,grade.value=scanner.nextFloat(); ,EXPRESSION_STATEMENT, line no: 70, 0.043631934434303264, insert, 1.0, 1.5, 0.8787878787878788
per3.value=scanner.nextFloat(); ,EXPRESSION_STATEMENT, line no: 66,grade.value=scanner.nextFloat(); ,EXPRESSION_STATEMENT, line no: 70, 0.043631934434303264, insert, 1.0, 1.5, 0.8787878787878788
per4.value=scanner.nextFloat(); ,EXPRESSION_STATEMENT, line no: 67,grade.value=scanner.nextFloat(); ,EXPRESSION_STATEMENT, line no: 70, 0.043631934434303264, insert, 1.0, 1.5, 0.8787878787878788
grade.value=scanner.nextFloat(); ,EXPRESSION_STATEMENT, line no: 70,per1.value=scanner.nextFloat(); ,EXPRESSION_STATEMENT, line no: 64, 0.043631934434303264, insert, 1.0, 1.5, 0.8787878787878788
grade.value=scanner.nextFloat(); ,EXPRESSION_STATEMENT, line no: 70,per2.value=scanner.nextFloat(); ,EXPRESSION_STATEMENT, line no: 65, 0.043631934434303264, insert, 1.0, 1.5, 0.8787878787878788
grade.value=scanner.nextFloat(); ,EXPRESSION_STATEMENT, line no: 70,per3.value=scanner.nextFloat(); ,EXPRESSION_STATEMENT, line no: 66, 0.043631934434303264, insert, 1.0, 1.5, 0.8787878787878788
grade.value=scanner.nextFloat(); ,EXPRESSION_STATEMENT, line no: 70,per4.value=scanner.nextFloat(); ,EXPRESSION_STATEMENT, line no: 67, 0.043631934434303264, insert, 1.0, 1.5, 0.8787878787878788
output+=(String.format("in that order  decreasing percentages > ")); ,EXPRESSION_STATEMENT, line no: 63,output+=(String.format("Thank you. Now enter student score (percent) >")); ,EXPRESSION_STATEMENT, line no: 68, 0.038019669926675236, insert, 1.0, 1.0, 0.68
output+=(String.format("Thank you. Now enter student score (percent) >")); ,EXPRESSION_STATEMENT, line no: 68,output+=(String.format("in that order  decreasing percentages > ")); ,EXPRESSION_STATEMENT, line no: 63, 0.038019669926675236, insert, 1.0, 1.0, 0.68
output+=(String.format("Enter thresholds for A  B  C  D\n")); ,EXPRESSION_STATEMENT, line no: 62,output+=(String.format("in that order  decreasing percentages > ")); ,EXPRESSION_STATEMENT, line no: 63, 0.03559740942338297, insert, 1.0, 1.0, 0.5942028985507246
output+=(String.format("in that order  decreasing percentages > ")); ,EXPRESSION_STATEMENT, line no: 63,output+=(String.format("Enter thresholds for A  B  C  D\n")); ,EXPRESSION_STATEMENT, line no: 62, 0.03559740942338297, insert, 1.0, 1.0, 0.5942028985507246
output+=(String.format("Enter thresholds for A  B  C  D\n")); ,EXPRESSION_STATEMENT, line no: 62,output+=(String.format("Thank you. Now enter student score (percent) >")); ,EXPRESSION_STATEMENT, line no: 68, 0.03425534617155888, insert, 1.0, 1.0, 0.5466666666666666
output+=(String.format("Thank you. Now enter student score (percent) >")); ,EXPRESSION_STATEMENT, line no: 68,output+=(String.format("Enter thresholds for A  B  C  D\n")); ,EXPRESSION_STATEMENT, line no: 62, 0.03425534617155888, insert, 1.0, 1.0, 0.5466666666666666
output+=(String.format("in that order  decreasing percentages > ")); ,EXPRESSION_STATEMENT, line no: 63,grade.value=scanner.nextFloat(); ,EXPRESSION_STATEMENT, line no: 70, 0.025777434410035945, insert, 1.0, 0.0, 0.2463768115942029
grade.value=scanner.nextFloat(); ,EXPRESSION_STATEMENT, line no: 70,output+=(String.format("in that order  decreasing percentages > ")); ,EXPRESSION_STATEMENT, line no: 63, 0.025777434410035945, insert, 1.0, 0.0, 0.2463768115942029
String,SIMPLE_NAME, line no: 76,String,SIMPLE_NAME, line no: 49, 0.02555634298303783, insert, 0.6666666666666666, 0.0, 1.0
format,SIMPLE_NAME, line no: 76,format,SIMPLE_NAME, line no: 62, 0.02555634298303783, insert, 1.0, 0.0, 1.0
output+=(String.format("in that order  decreasing percentages > ")); ,EXPRESSION_STATEMENT, line no: 63,per1.value=scanner.nextFloat(); ,EXPRESSION_STATEMENT, line no: 64, 0.025368268784479817, insert, 1.0, 0.0, 0.2318840579710145
output+=(String.format("in that order  decreasing percentages > ")); ,EXPRESSION_STATEMENT, line no: 63,per2.value=scanner.nextFloat(); ,EXPRESSION_STATEMENT, line no: 65, 0.025368268784479817, insert, 1.0, 0.0, 0.2318840579710145
output+=(String.format("in that order  decreasing percentages > ")); ,EXPRESSION_STATEMENT, line no: 63,per3.value=scanner.nextFloat(); ,EXPRESSION_STATEMENT, line no: 66, 0.025368268784479817, insert, 1.0, 0.0, 0.2318840579710145
output+=(String.format("in that order  decreasing percentages > ")); ,EXPRESSION_STATEMENT, line no: 63,per4.value=scanner.nextFloat(); ,EXPRESSION_STATEMENT, line no: 67, 0.025368268784479817, insert, 1.0, 0.0, 0.2318840579710145
per1.value=scanner.nextFloat(); ,EXPRESSION_STATEMENT, line no: 64,output+=(String.format("in that order  decreasing percentages > ")); ,EXPRESSION_STATEMENT, line no: 63, 0.025368268784479817, insert, 1.0, 0.0, 0.2318840579710145
per2.value=scanner.nextFloat(); ,EXPRESSION_STATEMENT, line no: 65,output+=(String.format("in that order  decreasing percentages > ")); ,EXPRESSION_STATEMENT, line no: 63, 0.025368268784479817, insert, 1.0, 0.0, 0.2318840579710145
per3.value=scanner.nextFloat(); ,EXPRESSION_STATEMENT, line no: 66,output+=(String.format("in that order  decreasing percentages > ")); ,EXPRESSION_STATEMENT, line no: 63, 0.025368268784479817, insert, 1.0, 0.0, 0.2318840579710145
per4.value=scanner.nextFloat(); ,EXPRESSION_STATEMENT, line no: 67,output+=(String.format("in that order  decreasing percentages > ")); ,EXPRESSION_STATEMENT, line no: 63, 0.025368268784479817, insert, 1.0, 0.0, 0.2318840579710145
per1.value=scanner.nextFloat(); ,EXPRESSION_STATEMENT, line no: 64,output+=(String.format("Thank you. Now enter student score (percent) >")); ,EXPRESSION_STATEMENT, line no: 68, 0.024844536783767978, insert, 1.0, 0.0, 0.21333333333333335
per2.value=scanner.nextFloat(); ,EXPRESSION_STATEMENT, line no: 65,output+=(String.format("Thank you. Now enter student score (percent) >")); ,EXPRESSION_STATEMENT, line no: 68, 0.024844536783767978, insert, 1.0, 0.0, 0.21333333333333335
per3.value=scanner.nextFloat(); ,EXPRESSION_STATEMENT, line no: 66,output+=(String.format("Thank you. Now enter student score (percent) >")); ,EXPRESSION_STATEMENT, line no: 68, 0.024844536783767978, insert, 1.0, 0.0, 0.21333333333333335
per4.value=scanner.nextFloat(); ,EXPRESSION_STATEMENT, line no: 67,output+=(String.format("Thank you. Now enter student score (percent) >")); ,EXPRESSION_STATEMENT, line no: 68, 0.024844536783767978, insert, 1.0, 0.0, 0.21333333333333335
output+=(String.format("Thank you. Now enter student score (percent) >")); ,EXPRESSION_STATEMENT, line no: 68,per1.value=scanner.nextFloat(); ,EXPRESSION_STATEMENT, line no: 64, 0.024844536783767978, insert, 1.0, 0.0, 0.21333333333333335
output+=(String.format("Thank you. Now enter student score (percent) >")); ,EXPRESSION_STATEMENT, line no: 68,per2.value=scanner.nextFloat(); ,EXPRESSION_STATEMENT, line no: 65, 0.024844536783767978, insert, 1.0, 0.0, 0.21333333333333335
output+=(String.format("Thank you. Now enter student score (percent) >")); ,EXPRESSION_STATEMENT, line no: 68,per3.value=scanner.nextFloat(); ,EXPRESSION_STATEMENT, line no: 66, 0.024844536783767978, insert, 1.0, 0.0, 0.21333333333333335
output+=(String.format("Thank you. Now enter student score (percent) >")); ,EXPRESSION_STATEMENT, line no: 68,per4.value=scanner.nextFloat(); ,EXPRESSION_STATEMENT, line no: 67, 0.024844536783767978, insert, 1.0, 0.0, 0.21333333333333335
output+=(String.format("Thank you. Now enter student score (percent) >")); ,EXPRESSION_STATEMENT, line no: 68,grade.value=scanner.nextFloat(); ,EXPRESSION_STATEMENT, line no: 70, 0.024844536783767978, insert, 1.0, 0.0, 0.21333333333333335
grade.value=scanner.nextFloat(); ,EXPRESSION_STATEMENT, line no: 70,output+=(String.format("Thank you. Now enter student score (percent) >")); ,EXPRESSION_STATEMENT, line no: 68, 0.024844536783767978, insert, 1.0, 0.0, 0.21333333333333335
output+=(String.format("Enter thresholds for A  B  C  D\n")); ,EXPRESSION_STATEMENT, line no: 62,per1.value=scanner.nextFloat(); ,EXPRESSION_STATEMENT, line no: 64, 0.02474132145499866, insert, 1.0, 0.0, 0.20967741935483872
output+=(String.format("Enter thresholds for A  B  C  D\n")); ,EXPRESSION_STATEMENT, line no: 62,per2.value=scanner.nextFloat(); ,EXPRESSION_STATEMENT, line no: 65, 0.02474132145499866, insert, 1.0, 0.0, 0.20967741935483872
output+=(String.format("Enter thresholds for A  B  C  D\n")); ,EXPRESSION_STATEMENT, line no: 62,per3.value=scanner.nextFloat(); ,EXPRESSION_STATEMENT, line no: 66, 0.02474132145499866, insert, 1.0, 0.0, 0.20967741935483872
output+=(String.format("Enter thresholds for A  B  C  D\n")); ,EXPRESSION_STATEMENT, line no: 62,per4.value=scanner.nextFloat(); ,EXPRESSION_STATEMENT, line no: 67, 0.02474132145499866, insert, 1.0, 0.0, 0.20967741935483872
per1.value=scanner.nextFloat(); ,EXPRESSION_STATEMENT, line no: 64,output+=(String.format("Enter thresholds for A  B  C  D\n")); ,EXPRESSION_STATEMENT, line no: 62, 0.02474132145499866, insert, 1.0, 0.0, 0.20967741935483872
per2.value=scanner.nextFloat(); ,EXPRESSION_STATEMENT, line no: 65,output+=(String.format("Enter thresholds for A  B  C  D\n")); ,EXPRESSION_STATEMENT, line no: 62, 0.02474132145499866, insert, 1.0, 0.0, 0.20967741935483872
per3.value=scanner.nextFloat(); ,EXPRESSION_STATEMENT, line no: 66,output+=(String.format("Enter thresholds for A  B  C  D\n")); ,EXPRESSION_STATEMENT, line no: 62, 0.02474132145499866, insert, 1.0, 0.0, 0.20967741935483872
per4.value=scanner.nextFloat(); ,EXPRESSION_STATEMENT, line no: 67,output+=(String.format("Enter thresholds for A  B  C  D\n")); ,EXPRESSION_STATEMENT, line no: 62, 0.02474132145499866, insert, 1.0, 0.0, 0.20967741935483872
output+=(String.format("Enter thresholds for A  B  C  D\n")); ,EXPRESSION_STATEMENT, line no: 62,grade.value=scanner.nextFloat(); ,EXPRESSION_STATEMENT, line no: 70, 0.02428595971042813, insert, 1.0, 0.0, 0.1935483870967742
grade.value=scanner.nextFloat(); ,EXPRESSION_STATEMENT, line no: 70,output+=(String.format("Enter thresholds for A  B  C  D\n")); ,EXPRESSION_STATEMENT, line no: 62, 0.02428595971042813, insert, 1.0, 0.0, 0.1935483870967742
output+=(String.format("Enter thresholds for A  B  C  D\n")); ,EXPRESSION_STATEMENT, line no: 62,output+=(String.format("Studnet has failed the course\n")); ,EXPRESSION_STATEMENT, line no: 80, 0.019917673656159478, insert, 0.06629834254143646, 1.0, 0.6612903225806451
output+=(String.format("Enter thresholds for A  B  C  D\n")); ,EXPRESSION_STATEMENT, line no: 62,output+=(String.format("Studnet has an C grade\n")); ,EXPRESSION_STATEMENT, line no: 76, 0.01935832506752496, insert, 0.06077348066298342, 1.0, 0.6451612903225806
output+=(String.format("Enter thresholds for A  B  C  D\n")); ,EXPRESSION_STATEMENT, line no: 62,output+=(String.format("Student has an B grade\n")); ,EXPRESSION_STATEMENT, line no: 74, 0.019254338223460975, insert, 0.055248618784530384, 1.0, 0.6451612903225806
output+=(String.format("Enter thresholds for A  B  C  D\n")); ,EXPRESSION_STATEMENT, line no: 62,output+=(String.format("Student has an A grade\n")); ,EXPRESSION_STATEMENT, line no: 72, 0.01915035137939699, insert, 0.049723756906077346, 1.0, 0.6451612903225806
output+=(String.format("Enter thresholds for A  B  C  D\n")); ,EXPRESSION_STATEMENT, line no: 62,output+=(String.format("Student has an D grade\n")); ,EXPRESSION_STATEMENT, line no: 78, 0.01900695016701842, insert, 0.06629834254143646, 1.0, 0.6290322580645161
output+=(String.format("in that order  decreasing percentages > ")); ,EXPRESSION_STATEMENT, line no: 63,output+=(String.format("Studnet has failed the course\n")); ,EXPRESSION_STATEMENT, line no: 80, 0.01843279840212515, insert, 0.06629834254143646, 1.0, 0.6086956521739131
String,SIMPLE_NAME, line no: 80,String,SIMPLE_NAME, line no: 49, 0.01807106342563529, insert, 0.625, 0.0, 1.0
format,SIMPLE_NAME, line no: 80,format,SIMPLE_NAME, line no: 62, 0.01807106342563529, insert, 1.0, 0.0, 1.0
String,SIMPLE_NAME, line no: 62,String,SIMPLE_NAME, line no: 49, 0.018071063425635286, insert, 0.2756756756756757, 0.0, 1.0
format,SIMPLE_NAME, line no: 62,format,SIMPLE_NAME, line no: 62, 0.018071063425635286, insert, 1.0, 0.0, 1.0
String,SIMPLE_NAME, line no: 63,String,SIMPLE_NAME, line no: 49, 0.018071063425635286, insert, 0.2756756756756757, 0.0, 1.0
format,SIMPLE_NAME, line no: 63,format,SIMPLE_NAME, line no: 62, 0.018071063425635286, insert, 1.0, 0.0, 1.0
scanner,SIMPLE_NAME, line no: 64,scanner,SIMPLE_NAME, line no: 51, 0.018071063425635286, insert, 0.08695652173913043, 1.0, 1.0
nextFloat,SIMPLE_NAME, line no: 64,nextFloat,SIMPLE_NAME, line no: 64, 0.018071063425635286, insert, 1.0, 0.0, 1.0
scanner,SIMPLE_NAME, line no: 65,scanner,SIMPLE_NAME, line no: 51, 0.018071063425635286, insert, 0.08695652173913043, 1.0, 1.0
nextFloat,SIMPLE_NAME, line no: 65,nextFloat,SIMPLE_NAME, line no: 64, 0.018071063425635286, insert, 1.0, 0.0, 1.0
scanner,SIMPLE_NAME, line no: 66,scanner,SIMPLE_NAME, line no: 51, 0.018071063425635286, insert, 0.08695652173913043, 1.0, 1.0
nextFloat,SIMPLE_NAME, line no: 66,nextFloat,SIMPLE_NAME, line no: 64, 0.018071063425635286, insert, 1.0, 0.0, 1.0
scanner,SIMPLE_NAME, line no: 67,scanner,SIMPLE_NAME, line no: 51, 0.018071063425635286, insert, 0.08695652173913043, 1.0, 1.0
nextFloat,SIMPLE_NAME, line no: 67,nextFloat,SIMPLE_NAME, line no: 64, 0.018071063425635286, insert, 1.0, 0.0, 1.0
String,SIMPLE_NAME, line no: 69,String,SIMPLE_NAME, line no: 49, 0.018071063425635286, insert, 0.2756756756756757, 0.0, 1.0
format,SIMPLE_NAME, line no: 69,format,SIMPLE_NAME, line no: 62, 0.018071063425635286, insert, 1.0, 0.0, 1.0
scanner,SIMPLE_NAME, line no: 70,scanner,SIMPLE_NAME, line no: 51, 0.018071063425635286, insert, 0.08695652173913043, 1.0, 1.0
nextFloat,SIMPLE_NAME, line no: 70,nextFloat,SIMPLE_NAME, line no: 64, 0.018071063425635286, insert, 1.0, 0.0, 1.0
output+=(String.format("in that order  decreasing percentages > ")); ,EXPRESSION_STATEMENT, line no: 63,output+=(String.format("Student has an D grade\n")); ,EXPRESSION_STATEMENT, line no: 78, 0.0176144671510129, insert, 0.06629834254143646, 1.0, 0.5797101449275363
output+=(String.format("in that order  decreasing percentages > ")); ,EXPRESSION_STATEMENT, line no: 63,output+=(String.format("Studnet has an C grade\n")); ,EXPRESSION_STATEMENT, line no: 76, 0.01751048030694891, insert, 0.06077348066298342, 1.0, 0.5797101449275363
output+=(String.format("in that order  decreasing percentages > ")); ,EXPRESSION_STATEMENT, line no: 63,output+=(String.format("Student has an B grade\n")); ,EXPRESSION_STATEMENT, line no: 74, 0.01740649346288492, insert, 0.055248618784530384, 1.0, 0.5797101449275363
output+=(String.format("in that order  decreasing percentages > ")); ,EXPRESSION_STATEMENT, line no: 63,output+=(String.format("Student has an A grade\n")); ,EXPRESSION_STATEMENT, line no: 72, 0.017302506618820934, insert, 0.049723756906077346, 1.0, 0.5797101449275363
output+=(String.format("Thank you. Now enter student score (percent) >")); ,EXPRESSION_STATEMENT, line no: 68,output+=(String.format("Studnet has failed the course\n")); ,EXPRESSION_STATEMENT, line no: 80, 0.017058001900256567, insert, 0.06629834254143646, 1.0, 0.56
output+=(String.format("Thank you. Now enter student score (percent) >")); ,EXPRESSION_STATEMENT, line no: 68,output+=(String.format("Student has an D grade\n")); ,EXPRESSION_STATEMENT, line no: 78, 0.01668156952474493, insert, 0.06629834254143646, 1.0, 0.5466666666666666
output+=(String.format("Thank you. Now enter student score (percent) >")); ,EXPRESSION_STATEMENT, line no: 68,output+=(String.format("Student has an B grade\n")); ,EXPRESSION_STATEMENT, line no: 74, 0.016473595836616953, insert, 0.055248618784530384, 1.0, 0.5466666666666666
output+=(String.format("Thank you. Now enter student score (percent) >")); ,EXPRESSION_STATEMENT, line no: 68,output+=(String.format("Student has an A grade\n")); ,EXPRESSION_STATEMENT, line no: 72, 0.016369608992552964, insert, 0.049723756906077346, 1.0, 0.5466666666666666
output+=(String.format("Thank you. Now enter student score (percent) >")); ,EXPRESSION_STATEMENT, line no: 68,output+=(String.format("Studnet has an C grade\n")); ,EXPRESSION_STATEMENT, line no: 76, 0.016201150305169304, insert, 0.06077348066298342, 1.0, 0.5333333333333333
format,SIMPLE_NAME, line no: 76,FloatObj,SIMPLE_NAME, line no: 60, 0.015972714364398646, insert, 1.0, 0.0, 0.375
format,SIMPLE_NAME, line no: 76,output,SIMPLE_NAME, line no: 49, 0.015333805789822698, insert, 0.6666666666666666, 0.0, 0.3333333333333333
format,SIMPLE_NAME, line no: 76,grade,SIMPLE_NAME, line no: 60, 0.015333805789822698, insert, 1.0, 0.0, 0.3333333333333333
format,SIMPLE_NAME, line no: 76,nextFloat,SIMPLE_NAME, line no: 64, 0.015333805789822698, insert, 1.0, 0.0, 0.3333333333333333
per1.value=scanner.nextFloat(); ,EXPRESSION_STATEMENT, line no: 64,System.out.println(mainClass.output); ,EXPRESSION_STATEMENT, line no: 56, 0.014218832677802128, insert, 0.281767955801105, 0.0, 0.3157894736842105
per2.value=scanner.nextFloat(); ,EXPRESSION_STATEMENT, line no: 65,System.out.println(mainClass.output); ,EXPRESSION_STATEMENT, line no: 56, 0.014218832677802128, insert, 0.281767955801105, 0.0, 0.3157894736842105
per3.value=scanner.nextFloat(); ,EXPRESSION_STATEMENT, line no: 66,System.out.println(mainClass.output); ,EXPRESSION_STATEMENT, line no: 56, 0.014218832677802128, insert, 0.281767955801105, 0.0, 0.3157894736842105
per4.value=scanner.nextFloat(); ,EXPRESSION_STATEMENT, line no: 67,System.out.println(mainClass.output); ,EXPRESSION_STATEMENT, line no: 56, 0.014218832677802128, insert, 0.281767955801105, 0.0, 0.3157894736842105
grade.value=scanner.nextFloat(); ,EXPRESSION_STATEMENT, line no: 70,System.out.println(mainClass.output); ,EXPRESSION_STATEMENT, line no: 56, 0.014218832677802128, insert, 0.281767955801105, 0.0, 0.3157894736842105
per1.value=scanner.nextFloat(); ,EXPRESSION_STATEMENT, line no: 64,mainClass.exec(); ,EXPRESSION_STATEMENT, line no: 55, 0.014125962848317348, insert, 0.281767955801105, 0.0, 0.3125
per2.value=scanner.nextFloat(); ,EXPRESSION_STATEMENT, line no: 65,mainClass.exec(); ,EXPRESSION_STATEMENT, line no: 55, 0.014125962848317348, insert, 0.281767955801105, 0.0, 0.3125
per3.value=scanner.nextFloat(); ,EXPRESSION_STATEMENT, line no: 66,mainClass.exec(); ,EXPRESSION_STATEMENT, line no: 55, 0.014125962848317348, insert, 0.281767955801105, 0.0, 0.3125
per4.value=scanner.nextFloat(); ,EXPRESSION_STATEMENT, line no: 67,mainClass.exec(); ,EXPRESSION_STATEMENT, line no: 55, 0.014125962848317348, insert, 0.281767955801105, 0.0, 0.3125
grade.value=scanner.nextFloat(); ,EXPRESSION_STATEMENT, line no: 70,mainClass.exec(); ,EXPRESSION_STATEMENT, line no: 55, 0.013858610308891474, insert, 0.281767955801105, 0.0, 0.30303030303030304
String,SIMPLE_NAME, line no: 76,println,SIMPLE_NAME, line no: 56, 0.01338665584825791, insert, 0.6666666666666666, 0.0, 0.42857142857142855
"Studnet has an C grade\n",STRING_LITERAL, line no: 76,grade,SIMPLE_NAME, line no: 60, 0.013171345998950269, insert, 1.0, 0.0, 0.19230769230769232
nextFloat,SIMPLE_NAME, line no: 64,FloatObj,SIMPLE_NAME, line no: 60, 0.013134258417327675, insert, 0.9836956521739131, 0.0, 0.5555555555555556
nextFloat,SIMPLE_NAME, line no: 65,FloatObj,SIMPLE_NAME, line no: 60, 0.013134258417327675, insert, 0.9836956521739131, 0.0, 0.5555555555555556
nextFloat,SIMPLE_NAME, line no: 66,FloatObj,SIMPLE_NAME, line no: 60, 0.013134258417327675, insert, 0.9836956521739131, 0.0, 0.5555555555555556
nextFloat,SIMPLE_NAME, line no: 67,FloatObj,SIMPLE_NAME, line no: 60, 0.013134258417327675, insert, 0.9836956521739131, 0.0, 0.5555555555555556
nextFloat,SIMPLE_NAME, line no: 70,FloatObj,SIMPLE_NAME, line no: 60, 0.013134258417327675, insert, 0.9836956521739131, 0.0, 0.5555555555555556
output+=(String.format("Thank you. Now enter student score (percent) >")); ,EXPRESSION_STATEMENT, line no: 68,System.out.println(mainClass.output); ,EXPRESSION_STATEMENT, line no: 56, 0.0128319765574961, insert, 0.281767955801105, 1.0, 0.26666666666666666
String,SIMPLE_NAME, line no: 76,output,SIMPLE_NAME, line no: 49, 0.012778171491518915, insert, 0.6666666666666666, 0.0, 0.16666666666666666
String,SIMPLE_NAME, line no: 76,grade,SIMPLE_NAME, line no: 60, 0.012778171491518915, insert, 1.0, 0.0, 0.16666666666666666
String,SIMPLE_NAME, line no: 76,per1,SIMPLE_NAME, line no: 60, 0.012778171491518915, insert, 1.0, 0.0, 0.16666666666666666
String,SIMPLE_NAME, line no: 76,per2,SIMPLE_NAME, line no: 60, 0.012778171491518915, insert, 1.0, 0.0, 0.16666666666666666
String,SIMPLE_NAME, line no: 76,per3,SIMPLE_NAME, line no: 61, 0.012778171491518915, insert, 1.0, 0.0, 0.16666666666666666
String,SIMPLE_NAME, line no: 76,per4,SIMPLE_NAME, line no: 61, 0.012778171491518915, insert, 1.0, 0.0, 0.16666666666666666
String,SIMPLE_NAME, line no: 76,format,SIMPLE_NAME, line no: 62, 0.012778171491518915, insert, 1.0, 0.0, 0.16666666666666666
format,SIMPLE_NAME, line no: 76,value,SIMPLE_NAME, line no: 7, 0.012778171491518915, insert, 0.4, 0.0, 0.16666666666666666
format,SIMPLE_NAME, line no: 76,String,SIMPLE_NAME, line no: 49, 0.012778171491518915, insert, 0.6666666666666666, 0.0, 0.16666666666666666
format,SIMPLE_NAME, line no: 76,per1,SIMPLE_NAME, line no: 60, 0.012778171491518915, insert, 1.0, 0.0, 0.16666666666666666
format,SIMPLE_NAME, line no: 76,per2,SIMPLE_NAME, line no: 60, 0.012778171491518915, insert, 1.0, 0.0, 0.16666666666666666
format,SIMPLE_NAME, line no: 76,per3,SIMPLE_NAME, line no: 61, 0.012778171491518915, insert, 1.0, 0.0, 0.16666666666666666
format,SIMPLE_NAME, line no: 76,per4,SIMPLE_NAME, line no: 61, 0.012778171491518915, insert, 1.0, 0.0, 0.16666666666666666
output+=(String.format("in that order  decreasing percentages > ")); ,EXPRESSION_STATEMENT, line no: 63,System.out.println(mainClass.output); ,EXPRESSION_STATEMENT, line no: 56, 0.012668310307273648, insert, 0.281767955801105, 1.0, 0.2608695652173913
