B.value=scanner.nextDouble(); ,EXPRESSION_STATEMENT, line no: 65,output+=(String.format("\nThank you. Now enter student score (percent) >")); ,EXPRESSION_STATEMENT, line no: 68, 0.019858374598569737, insert, 1.0, 0.0, 0.19480519480519481
C.value=scanner.nextDouble(); ,EXPRESSION_STATEMENT, line no: 66,output+=(String.format("\nThank you. Now enter student score (percent) >")); ,EXPRESSION_STATEMENT, line no: 68, 0.019858374598569737, insert, 1.0, 0.0, 0.19480519480519481
D.value=scanner.nextDouble(); ,EXPRESSION_STATEMENT, line no: 67,output+=(String.format("\nThank you. Now enter student score (percent) >")); ,EXPRESSION_STATEMENT, line no: 68, 0.019858374598569737, insert, 1.0, 0.0, 0.19480519480519481
output+=(String.format("\nThank you. Now enter student score (percent) >")); ,EXPRESSION_STATEMENT, line no: 68,A.value=scanner.nextDouble(); ,EXPRESSION_STATEMENT, line no: 64, 0.019858374598569737, insert, 1.0, 0.0, 0.19480519480519481
output+=(String.format("\nThank you. Now enter student score (percent) >")); ,EXPRESSION_STATEMENT, line no: 68,B.value=scanner.nextDouble(); ,EXPRESSION_STATEMENT, line no: 65, 0.019858374598569737, insert, 1.0, 0.0, 0.19480519480519481
output+=(String.format("\nThank you. Now enter student score (percent) >")); ,EXPRESSION_STATEMENT, line no: 68,C.value=scanner.nextDouble(); ,EXPRESSION_STATEMENT, line no: 66, 0.019858374598569737, insert, 1.0, 0.0, 0.19480519480519481
output+=(String.format("\nThank you. Now enter student score (percent) >")); ,EXPRESSION_STATEMENT, line no: 68,D.value=scanner.nextDouble(); ,EXPRESSION_STATEMENT, line no: 67, 0.019858374598569737, insert, 1.0, 0.0, 0.19480519480519481
output+=(String.format("Enter thresholds for A  B  C  D\n")); ,EXPRESSION_STATEMENT, line no: 62,A.value=scanner.nextDouble(); ,EXPRESSION_STATEMENT, line no: 64, 0.019829403068113077, insert, 1.0, 0.0, 0.1935483870967742
output+=(String.format("Enter thresholds for A  B  C  D\n")); ,EXPRESSION_STATEMENT, line no: 62,B.value=scanner.nextDouble(); ,EXPRESSION_STATEMENT, line no: 65, 0.019829403068113077, insert, 1.0, 0.0, 0.1935483870967742
output+=(String.format("Enter thresholds for A  B  C  D\n")); ,EXPRESSION_STATEMENT, line no: 62,C.value=scanner.nextDouble(); ,EXPRESSION_STATEMENT, line no: 66, 0.019829403068113077, insert, 1.0, 0.0, 0.1935483870967742
output+=(String.format("Enter thresholds for A  B  C  D\n")); ,EXPRESSION_STATEMENT, line no: 62,D.value=scanner.nextDouble(); ,EXPRESSION_STATEMENT, line no: 67, 0.019829403068113077, insert, 1.0, 0.0, 0.1935483870967742
A.value=scanner.nextDouble(); ,EXPRESSION_STATEMENT, line no: 64,output+=(String.format("Enter thresholds for A  B  C  D\n")); ,EXPRESSION_STATEMENT, line no: 62, 0.019829403068113077, insert, 1.0, 0.0, 0.1935483870967742
B.value=scanner.nextDouble(); ,EXPRESSION_STATEMENT, line no: 65,output+=(String.format("Enter thresholds for A  B  C  D\n")); ,EXPRESSION_STATEMENT, line no: 62, 0.019829403068113077, insert, 1.0, 0.0, 0.1935483870967742
C.value=scanner.nextDouble(); ,EXPRESSION_STATEMENT, line no: 66,output+=(String.format("Enter thresholds for A  B  C  D\n")); ,EXPRESSION_STATEMENT, line no: 62, 0.019829403068113077, insert, 1.0, 0.0, 0.1935483870967742
D.value=scanner.nextDouble(); ,EXPRESSION_STATEMENT, line no: 67,output+=(String.format("Enter thresholds for A  B  C  D\n")); ,EXPRESSION_STATEMENT, line no: 62, 0.019829403068113077, insert, 1.0, 0.0, 0.1935483870967742
output+=(String.format("Enter thresholds for A  B  C  D\n")); ,EXPRESSION_STATEMENT, line no: 62,output+=(String.format("Student has failed the course\n")); ,EXPRESSION_STATEMENT, line no: 78, 0.016481527759843143, insert, 0.08053691275167785, 1.0, 0.6612903225806451
output+=(String.format("Enter thresholds for A  B  C  D\n")); ,EXPRESSION_STATEMENT, line no: 62,output+=(String.format("Student has an C grade\n")); ,EXPRESSION_STATEMENT, line no: 76, 0.016006586939713425, insert, 0.0738255033557047, 1.0, 0.6451612903225806
output+=(String.format("Enter thresholds for A  B  C  D\n")); ,EXPRESSION_STATEMENT, line no: 62,output+=(String.format("Student has an B grade\n")); ,EXPRESSION_STATEMENT, line no: 74, 0.015903447427110824, insert, 0.06711409395973154, 1.0, 0.6451612903225806
output+=(String.format("Enter thresholds for A  B  C  D\n")); ,EXPRESSION_STATEMENT, line no: 62,output+=(String.format("Student has an A grade\n")); ,EXPRESSION_STATEMENT, line no: 72, 0.015800307914508222, insert, 0.06040268456375839, 1.0, 0.6451612903225806
output+=(String.format("in that order  decreasing percentages > ")); ,EXPRESSION_STATEMENT, line no: 63,output+=(String.format("Student has failed the course\n")); ,EXPRESSION_STATEMENT, line no: 78, 0.015269132191819927, insert, 0.08053691275167785, 1.0, 0.6086956521739131
String,SIMPLE_NAME, line no: 62,String,SIMPLE_NAME, line no: 49, 0.014754961500759294, insert, 0.3333333333333333, 0.0, 1.0
format,SIMPLE_NAME, line no: 62,format,SIMPLE_NAME, line no: 62, 0.014754961500759294, insert, 1.0, 0.0, 1.0
String,SIMPLE_NAME, line no: 63,String,SIMPLE_NAME, line no: 49, 0.014754961500759294, insert, 0.3333333333333333, 0.0, 1.0
format,SIMPLE_NAME, line no: 63,format,SIMPLE_NAME, line no: 62, 0.014754961500759294, insert, 1.0, 0.0, 1.0
scanner,SIMPLE_NAME, line no: 64,scanner,SIMPLE_NAME, line no: 51, 0.014754961500759294, insert, 0.10526315789473684, 1.0, 1.0
nextDouble,SIMPLE_NAME, line no: 64,nextDouble,SIMPLE_NAME, line no: 64, 0.014754961500759294, insert, 1.0, 0.0, 1.0
scanner,SIMPLE_NAME, line no: 65,scanner,SIMPLE_NAME, line no: 51, 0.014754961500759294, insert, 0.10526315789473684, 1.0, 1.0
nextDouble,SIMPLE_NAME, line no: 65,nextDouble,SIMPLE_NAME, line no: 64, 0.014754961500759294, insert, 1.0, 0.0, 1.0
scanner,SIMPLE_NAME, line no: 66,scanner,SIMPLE_NAME, line no: 51, 0.014754961500759294, insert, 0.10526315789473684, 1.0, 1.0
nextDouble,SIMPLE_NAME, line no: 66,nextDouble,SIMPLE_NAME, line no: 64, 0.014754961500759294, insert, 1.0, 0.0, 1.0
scanner,SIMPLE_NAME, line no: 67,scanner,SIMPLE_NAME, line no: 51, 0.014754961500759294, insert, 0.10526315789473684, 1.0, 1.0
nextDouble,SIMPLE_NAME, line no: 67,nextDouble,SIMPLE_NAME, line no: 64, 0.014754961500759294, insert, 1.0, 0.0, 1.0
String,SIMPLE_NAME, line no: 69,String,SIMPLE_NAME, line no: 49, 0.014754961500759294, insert, 0.3333333333333333, 0.0, 1.0
format,SIMPLE_NAME, line no: 69,format,SIMPLE_NAME, line no: 62, 0.014754961500759294, insert, 1.0, 0.0, 1.0
scanner,SIMPLE_NAME, line no: 70,scanner,SIMPLE_NAME, line no: 51, 0.014754961500759294, insert, 0.10526315789473684, 1.0, 1.0
nextDouble,SIMPLE_NAME, line no: 70,nextDouble,SIMPLE_NAME, line no: 64, 0.014754961500759294, insert, 1.0, 0.0, 1.0
output+=(String.format("in that order  decreasing percentages > ")); ,EXPRESSION_STATEMENT, line no: 63,output+=(String.format("Student has an C grade\n")); ,EXPRESSION_STATEMENT, line no: 76, 0.014497828010617865, insert, 0.0738255033557047, 1.0, 0.5797101449275363
output+=(String.format("in that order  decreasing percentages > ")); ,EXPRESSION_STATEMENT, line no: 63,output+=(String.format("Student has an B grade\n")); ,EXPRESSION_STATEMENT, line no: 74, 0.014394688498015264, insert, 0.06711409395973154, 1.0, 0.5797101449275363
output+=(String.format("in that order  decreasing percentages > ")); ,EXPRESSION_STATEMENT, line no: 63,output+=(String.format("Student has an A grade\n")); ,EXPRESSION_STATEMENT, line no: 72, 0.01429154898541266, insert, 0.06040268456375839, 1.0, 0.5797101449275363
output+=(String.format("\nThank you. Now enter student score (percent) >")); ,EXPRESSION_STATEMENT, line no: 68,output+=(String.format("Student has failed the course\n")); ,EXPRESSION_STATEMENT, line no: 78, 0.014110690850806571, insert, 0.08053691275167785, 1.0, 0.5584415584415584
A.value=scanner.nextDouble(); ,EXPRESSION_STATEMENT, line no: 64,mainClass.exec(); ,EXPRESSION_STATEMENT, line no: 55, 0.013712398200515877, insert, 0.3422818791946309, 0.0, 0.36666666666666664
B.value=scanner.nextDouble(); ,EXPRESSION_STATEMENT, line no: 65,mainClass.exec(); ,EXPRESSION_STATEMENT, line no: 55, 0.013712398200515877, insert, 0.3422818791946309, 0.0, 0.36666666666666664
C.value=scanner.nextDouble(); ,EXPRESSION_STATEMENT, line no: 66,mainClass.exec(); ,EXPRESSION_STATEMENT, line no: 55, 0.013712398200515877, insert, 0.3422818791946309, 0.0, 0.36666666666666664
D.value=scanner.nextDouble(); ,EXPRESSION_STATEMENT, line no: 67,mainClass.exec(); ,EXPRESSION_STATEMENT, line no: 55, 0.013712398200515877, insert, 0.3422818791946309, 0.0, 0.36666666666666664
output+=(String.format("\nThank you. Now enter student score (percent) >")); ,EXPRESSION_STATEMENT, line no: 68,output+=(String.format("Student has an C grade\n")); ,EXPRESSION_STATEMENT, line no: 76, 0.013408806375433025, insert, 0.0738255033557047, 1.0, 0.5324675324675324
output+=(String.format("\nThank you. Now enter student score (percent) >")); ,EXPRESSION_STATEMENT, line no: 68,output+=(String.format("Student has an B grade\n")); ,EXPRESSION_STATEMENT, line no: 74, 0.013305666862830422, insert, 0.06711409395973154, 1.0, 0.5324675324675324
output+=(String.format("\nThank you. Now enter student score (percent) >")); ,EXPRESSION_STATEMENT, line no: 68,output+=(String.format("Student has an A grade\n")); ,EXPRESSION_STATEMENT, line no: 72, 0.013202527350227821, insert, 0.06040268456375839, 1.0, 0.5324675324675324
score.value=scanner.nextDouble(); ,EXPRESSION_STATEMENT, line no: 70,mainClass.exec(); ,EXPRESSION_STATEMENT, line no: 55, 0.012718011958423737, insert, 0.3422818791946309, 0.0, 0.3235294117647059
score.value=scanner.nextDouble(); ,EXPRESSION_STATEMENT, line no: 70,System.out.println(mainClass.output); ,EXPRESSION_STATEMENT, line no: 56, 0.012539593374316297, insert, 0.3422818791946309, 0.0, 0.3157894736842105
A.value=scanner.nextDouble(); ,EXPRESSION_STATEMENT, line no: 64,System.out.println(mainClass.output); ,EXPRESSION_STATEMENT, line no: 56, 0.011326347002385695, insert, 0.3422818791946309, 0.0, 0.2631578947368421
B.value=scanner.nextDouble(); ,EXPRESSION_STATEMENT, line no: 65,System.out.println(mainClass.output); ,EXPRESSION_STATEMENT, line no: 56, 0.011326347002385695, insert, 0.3422818791946309, 0.0, 0.2631578947368421
C.value=scanner.nextDouble(); ,EXPRESSION_STATEMENT, line no: 66,System.out.println(mainClass.output); ,EXPRESSION_STATEMENT, line no: 56, 0.011326347002385695, insert, 0.3422818791946309, 0.0, 0.2631578947368421
D.value=scanner.nextDouble(); ,EXPRESSION_STATEMENT, line no: 67,System.out.println(mainClass.output); ,EXPRESSION_STATEMENT, line no: 56, 0.011326347002385695, insert, 0.3422818791946309, 0.0, 0.2631578947368421
output+=(String.format("in that order  decreasing percentages > ")); ,EXPRESSION_STATEMENT, line no: 63,System.out.println(mainClass.output); ,EXPRESSION_STATEMENT, line no: 56, 0.01127359716012784, insert, 0.3422818791946309, 1.0, 0.2608695652173913
output+=(String.format("\nThank you. Now enter student score (percent) >")); ,EXPRESSION_STATEMENT, line no: 68,System.out.println(mainClass.output); ,EXPRESSION_STATEMENT, line no: 56, 0.011247564770442147, insert, 0.3422818791946309, 1.0, 0.2597402597402597
output+=(String.format("Enter thresholds for A  B  C  D\n")); ,EXPRESSION_STATEMENT, line no: 62,System.out.println(mainClass.output); ,EXPRESSION_STATEMENT, line no: 56, 0.011208936063166603, insert, 0.3422818791946309, 1.0, 0.25806451612903225
nextDouble,SIMPLE_NAME, line no: 64,DoubleObj,SIMPLE_NAME, line no: 60, 0.011097284202413174, insert, 0.9802631578947368, 0.0, 0.6
nextDouble,SIMPLE_NAME, line no: 65,DoubleObj,SIMPLE_NAME, line no: 60, 0.011097284202413174, insert, 0.9802631578947368, 0.0, 0.6
nextDouble,SIMPLE_NAME, line no: 66,DoubleObj,SIMPLE_NAME, line no: 60, 0.011097284202413174, insert, 0.9802631578947368, 0.0, 0.6
nextDouble,SIMPLE_NAME, line no: 67,DoubleObj,SIMPLE_NAME, line no: 60, 0.011097284202413174, insert, 0.9802631578947368, 0.0, 0.6
nextDouble,SIMPLE_NAME, line no: 70,DoubleObj,SIMPLE_NAME, line no: 60, 0.011097284202413174, insert, 0.9802631578947368, 0.0, 0.6
scanner,SIMPLE_NAME, line no: 64,score,SIMPLE_NAME, line no: 61, 0.009657288711587192, insert, 0.9802631578947368, 0.0, 0.42857142857142855
scanner,SIMPLE_NAME, line no: 65,score,SIMPLE_NAME, line no: 61, 0.009657288711587192, insert, 0.9802631578947368, 0.0, 0.42857142857142855
scanner,SIMPLE_NAME, line no: 66,score,SIMPLE_NAME, line no: 61, 0.009657288711587192, insert, 0.9802631578947368, 0.0, 0.42857142857142855
scanner,SIMPLE_NAME, line no: 67,score,SIMPLE_NAME, line no: 61, 0.009657288711587192, insert, 0.9802631578947368, 0.0, 0.42857142857142855
scanner,SIMPLE_NAME, line no: 70,score,SIMPLE_NAME, line no: 61, 0.009657288711587192, insert, 0.9802631578947368, 0.0, 0.42857142857142855
A.value=scanner.nextDouble(); ,EXPRESSION_STATEMENT, line no: 64,mainClass.scanner=new java.util.Scanner(args[0]); ,EXPRESSION_STATEMENT, line no: 51, 0.009639418847839143, insert, 0.087248322147651, 0.5, 0.36
B.value=scanner.nextDouble(); ,EXPRESSION_STATEMENT, line no: 65,mainClass.scanner=new java.util.Scanner(args[0]); ,EXPRESSION_STATEMENT, line no: 51, 0.009639418847839143, insert, 0.087248322147651, 0.5, 0.36
C.value=scanner.nextDouble(); ,EXPRESSION_STATEMENT, line no: 66,mainClass.scanner=new java.util.Scanner(args[0]); ,EXPRESSION_STATEMENT, line no: 51, 0.009639418847839143, insert, 0.087248322147651, 0.5, 0.36
D.value=scanner.nextDouble(); ,EXPRESSION_STATEMENT, line no: 67,mainClass.scanner=new java.util.Scanner(args[0]); ,EXPRESSION_STATEMENT, line no: 51, 0.009639418847839143, insert, 0.087248322147651, 0.5, 0.36
score.value=scanner.nextDouble(); ,EXPRESSION_STATEMENT, line no: 70,mainClass.scanner=new java.util.Scanner(args[0]); ,EXPRESSION_STATEMENT, line no: 51, 0.009639418847839143, insert, 0.087248322147651, 0.5, 0.36
A.value=scanner.nextDouble(); ,EXPRESSION_STATEMENT, line no: 64,mainClass.scanner=new java.util.Scanner(System.in); ,EXPRESSION_STATEMENT, line no: 53, 0.009526520750582601, insert, 0.10067114093959731, 0.5, 0.34615384615384615
B.value=scanner.nextDouble(); ,EXPRESSION_STATEMENT, line no: 65,mainClass.scanner=new java.util.Scanner(System.in); ,EXPRESSION_STATEMENT, line no: 53, 0.009526520750582601, insert, 0.10067114093959731, 0.5, 0.34615384615384615
C.value=scanner.nextDouble(); ,EXPRESSION_STATEMENT, line no: 66,mainClass.scanner=new java.util.Scanner(System.in); ,EXPRESSION_STATEMENT, line no: 53, 0.009526520750582601, insert, 0.10067114093959731, 0.5, 0.34615384615384615
D.value=scanner.nextDouble(); ,EXPRESSION_STATEMENT, line no: 67,mainClass.scanner=new java.util.Scanner(System.in); ,EXPRESSION_STATEMENT, line no: 53, 0.009526520750582601, insert, 0.10067114093959731, 0.5, 0.34615384615384615
score.value=scanner.nextDouble(); ,EXPRESSION_STATEMENT, line no: 70,mainClass.scanner=new java.util.Scanner(System.in); ,EXPRESSION_STATEMENT, line no: 53, 0.009526520750582601, insert, 0.10067114093959731, 0.5, 0.34615384615384615
output+=(String.format("in that order  decreasing percentages > ")); ,EXPRESSION_STATEMENT, line no: 63,mainClass.exec(); ,EXPRESSION_STATEMENT, line no: 55, 0.008935020820029723, insert, 0.3422818791946309, 0.0, 0.15942028985507245
output+=(String.format("\nThank you. Now enter student score (percent) >")); ,EXPRESSION_STATEMENT, line no: 68,mainClass.exec(); ,EXPRESSION_STATEMENT, line no: 55, 0.00885258491935836, insert, 0.3422818791946309, 0.0, 0.15584415584415584
format,SIMPLE_NAME, line no: 62,output,SIMPLE_NAME, line no: 49, 0.00877582677496141, insert, 0.3333333333333333, 0.0, 0.3333333333333333
format,SIMPLE_NAME, line no: 62,score,SIMPLE_NAME, line no: 61, 0.00877582677496141, insert, 0.9738562091503268, 0.0, 0.3333333333333333
