comp_sec.value=Math.abs(second.value - median.value); ,EXPRESSION_STATEMENT, line no: 74,output+=(String.format("Please enter 3 numbers separated by spaces > ")); ,EXPRESSION_STATEMENT, line no: 65, 0.026147367898281683, insert, 1.0, 0.0, 0.2972972972972973
comp_thi.value=Math.abs(third.value - median.value); ,EXPRESSION_STATEMENT, line no: 75,output+=(String.format("Please enter 3 numbers separated by spaces > ")); ,EXPRESSION_STATEMENT, line no: 65, 0.026147367898281683, insert, 1.0, 0.0, 0.2972972972972973
output+=(String.format("Please enter 3 numbers separated by spaces > ")); ,EXPRESSION_STATEMENT, line no: 65,median.value=(Math.abs(first.value) + Math.abs(second.value) + Math.abs(third.value)) / 3; ,EXPRESSION_STATEMENT, line no: 70, 0.026131255727449836, insert, 1.0, 0.0, 0.2967032967032967
median.value=(Math.abs(first.value) + Math.abs(second.value) + Math.abs(third.value)) / 3; ,EXPRESSION_STATEMENT, line no: 70,output+=(String.format("Please enter 3 numbers separated by spaces > ")); ,EXPRESSION_STATEMENT, line no: 65, 0.026131255727449836, insert, 1.0, 0.0, 0.2967032967032967
output+=(String.format("Please enter 3 numbers separated by spaces > ")); ,EXPRESSION_STATEMENT, line no: 65,comp_fir.value=Math.abs(first.value - median.value); ,EXPRESSION_STATEMENT, line no: 73, 0.025780816011857166, insert, 1.0, 0.0, 0.28378378378378377
comp_fir.value=Math.abs(first.value - median.value); ,EXPRESSION_STATEMENT, line no: 73,output+=(String.format("Please enter 3 numbers separated by spaces > ")); ,EXPRESSION_STATEMENT, line no: 65, 0.025780816011857166, insert, 1.0, 0.0, 0.28378378378378377
first.value=scanner.nextDouble(); ,EXPRESSION_STATEMENT, line no: 67,median.value=(Math.abs(first.value) + Math.abs(second.value) + Math.abs(third.value)) / 3; ,EXPRESSION_STATEMENT, line no: 70, 0.024938955085893187, insert, 1.0, 1.6666666666666665, 0.25274725274725274
median.value=(Math.abs(first.value) + Math.abs(second.value) + Math.abs(third.value)) / 3; ,EXPRESSION_STATEMENT, line no: 70,first.value=scanner.nextDouble(); ,EXPRESSION_STATEMENT, line no: 67, 0.024938955085893187, insert, 1.0, 1.0, 0.25274725274725274
output+=(String.format("Please enter 3 numbers separated by spaces > ")); ,EXPRESSION_STATEMENT, line no: 65,second.value=scanner.nextDouble(); ,EXPRESSION_STATEMENT, line no: 68, 0.02468116035258364, insert, 1.0, 0.0, 0.24324324324324326
output+=(String.format("Please enter 3 numbers separated by spaces > ")); ,EXPRESSION_STATEMENT, line no: 65,third.value=scanner.nextDouble(); ,EXPRESSION_STATEMENT, line no: 69, 0.02468116035258364, insert, 1.0, 0.0, 0.24324324324324326
second.value=scanner.nextDouble(); ,EXPRESSION_STATEMENT, line no: 68,output+=(String.format("Please enter 3 numbers separated by spaces > ")); ,EXPRESSION_STATEMENT, line no: 65, 0.02468116035258364, insert, 1.0, 0.0, 0.24324324324324326
third.value=scanner.nextDouble(); ,EXPRESSION_STATEMENT, line no: 69,output+=(String.format("Please enter 3 numbers separated by spaces > ")); ,EXPRESSION_STATEMENT, line no: 65, 0.02468116035258364, insert, 1.0, 0.0, 0.24324324324324326
second.value=scanner.nextDouble(); ,EXPRESSION_STATEMENT, line no: 68,median.value=(Math.abs(first.value) + Math.abs(second.value) + Math.abs(third.value)) / 3; ,EXPRESSION_STATEMENT, line no: 70, 0.02464087992550403, insert, 1.0, 1.6666666666666665, 0.24175824175824176
third.value=scanner.nextDouble(); ,EXPRESSION_STATEMENT, line no: 69,median.value=(Math.abs(first.value) + Math.abs(second.value) + Math.abs(third.value)) / 3; ,EXPRESSION_STATEMENT, line no: 70, 0.02464087992550403, insert, 1.0, 1.6666666666666665, 0.24175824175824176
median.value=(Math.abs(first.value) + Math.abs(second.value) + Math.abs(third.value)) / 3; ,EXPRESSION_STATEMENT, line no: 70,second.value=scanner.nextDouble(); ,EXPRESSION_STATEMENT, line no: 68, 0.02464087992550403, insert, 1.0, 1.0, 0.24175824175824176
median.value=(Math.abs(first.value) + Math.abs(second.value) + Math.abs(third.value)) / 3; ,EXPRESSION_STATEMENT, line no: 70,third.value=scanner.nextDouble(); ,EXPRESSION_STATEMENT, line no: 69, 0.02464087992550403, insert, 1.0, 1.0, 0.24175824175824176
output+=(String.format("Please enter 3 numbers separated by spaces > ")); ,EXPRESSION_STATEMENT, line no: 65,first.value=scanner.nextDouble(); ,EXPRESSION_STATEMENT, line no: 67, 0.024314608466159134, insert, 1.0, 0.0, 0.22972972972972974
first.value=scanner.nextDouble(); ,EXPRESSION_STATEMENT, line no: 67,output+=(String.format("Please enter 3 numbers separated by spaces > ")); ,EXPRESSION_STATEMENT, line no: 65, 0.024314608466159134, insert, 1.0, 0.0, 0.22972972972972974
String,SIMPLE_NAME, line no: 66,String,SIMPLE_NAME, line no: 49, 0.017362116141849675, insert, 0.24545454545454545, 0.0, 1.0
format,SIMPLE_NAME, line no: 66,format,SIMPLE_NAME, line no: 66, 0.017362116141849675, insert, 1.0, 0.0, 1.0
scanner,SIMPLE_NAME, line no: 67,scanner,SIMPLE_NAME, line no: 51, 0.017362116141849675, insert, 0.0776255707762557, 1.0, 1.0
nextDouble,SIMPLE_NAME, line no: 67,nextDouble,SIMPLE_NAME, line no: 67, 0.017362116141849675, insert, 1.0, 0.0, 1.0
scanner,SIMPLE_NAME, line no: 68,scanner,SIMPLE_NAME, line no: 51, 0.017362116141849675, insert, 0.0776255707762557, 1.0, 1.0
nextDouble,SIMPLE_NAME, line no: 68,nextDouble,SIMPLE_NAME, line no: 67, 0.017362116141849675, insert, 1.0, 0.0, 1.0
scanner,SIMPLE_NAME, line no: 69,scanner,SIMPLE_NAME, line no: 51, 0.017362116141849675, insert, 0.0776255707762557, 1.0, 1.0
nextDouble,SIMPLE_NAME, line no: 69,nextDouble,SIMPLE_NAME, line no: 67, 0.017362116141849675, insert, 1.0, 0.0, 1.0
Math,SIMPLE_NAME, line no: 71,Math,SIMPLE_NAME, line no: 71, 0.017362116141849675, insert, 1.0, 0.0, 1.0
abs,SIMPLE_NAME, line no: 71,abs,SIMPLE_NAME, line no: 71, 0.017362116141849675, insert, 1.0, 0.0, 1.0
first,SIMPLE_NAME, line no: 71,first,SIMPLE_NAME, line no: 60, 0.017362116141849675, insert, 0.968609865470852, 1.0, 1.0
value,SIMPLE_NAME, line no: 71,value,SIMPLE_NAME, line no: 7, 0.017362116141849675, insert, 0.026905829596412557, 0.0, 1.0
Math,SIMPLE_NAME, line no: 71,Math,SIMPLE_NAME, line no: 71, 0.017362116141849675, insert, 1.0, 0.0, 1.0
abs,SIMPLE_NAME, line no: 71,abs,SIMPLE_NAME, line no: 71, 0.017362116141849675, insert, 1.0, 0.0, 1.0
second,SIMPLE_NAME, line no: 71,second,SIMPLE_NAME, line no: 60, 0.017362116141849675, insert, 0.968609865470852, 1.0, 1.0
value,SIMPLE_NAME, line no: 71,value,SIMPLE_NAME, line no: 7, 0.017362116141849675, insert, 0.026905829596412557, 0.0, 1.0
Math,SIMPLE_NAME, line no: 72,Math,SIMPLE_NAME, line no: 71, 0.017362116141849675, insert, 1.0, 0.0, 1.0
abs,SIMPLE_NAME, line no: 72,abs,SIMPLE_NAME, line no: 71, 0.017362116141849675, insert, 1.0, 0.0, 1.0
third,SIMPLE_NAME, line no: 72,third,SIMPLE_NAME, line no: 60, 0.017362116141849675, insert, 0.968609865470852, 1.0, 1.0
value,SIMPLE_NAME, line no: 72,value,SIMPLE_NAME, line no: 7, 0.017362116141849675, insert, 0.026905829596412557, 0.0, 1.0
Math,SIMPLE_NAME, line no: 73,Math,SIMPLE_NAME, line no: 71, 0.017362116141849675, insert, 1.0, 0.0, 1.0
abs,SIMPLE_NAME, line no: 73,abs,SIMPLE_NAME, line no: 71, 0.017362116141849675, insert, 1.0, 0.0, 1.0
first,SIMPLE_NAME, line no: 73,first,SIMPLE_NAME, line no: 60, 0.017362116141849675, insert, 0.9773755656108597, 1.0, 1.0
value,SIMPLE_NAME, line no: 73,value,SIMPLE_NAME, line no: 7, 0.017362116141849675, insert, 0.027149321266968326, 0.0, 1.0
median,SIMPLE_NAME, line no: 73,median,SIMPLE_NAME, line no: 62, 0.017362116141849675, insert, 0.9773755656108597, 1.0, 1.0
value,SIMPLE_NAME, line no: 73,value,SIMPLE_NAME, line no: 7, 0.017362116141849675, insert, 0.027149321266968326, 0.0, 1.0
Math,SIMPLE_NAME, line no: 74,Math,SIMPLE_NAME, line no: 71, 0.017362116141849675, insert, 1.0, 0.0, 1.0
abs,SIMPLE_NAME, line no: 74,abs,SIMPLE_NAME, line no: 71, 0.017362116141849675, insert, 1.0, 0.0, 1.0
second,SIMPLE_NAME, line no: 74,second,SIMPLE_NAME, line no: 60, 0.017362116141849675, insert, 0.9773755656108597, 1.0, 1.0
value,SIMPLE_NAME, line no: 74,value,SIMPLE_NAME, line no: 7, 0.017362116141849675, insert, 0.027149321266968326, 0.0, 1.0
median,SIMPLE_NAME, line no: 74,median,SIMPLE_NAME, line no: 62, 0.017362116141849675, insert, 0.9773755656108597, 1.0, 1.0
value,SIMPLE_NAME, line no: 74,value,SIMPLE_NAME, line no: 7, 0.017362116141849675, insert, 0.027149321266968326, 0.0, 1.0
Math,SIMPLE_NAME, line no: 75,Math,SIMPLE_NAME, line no: 71, 0.017362116141849675, insert, 1.0, 0.0, 1.0
abs,SIMPLE_NAME, line no: 75,abs,SIMPLE_NAME, line no: 71, 0.017362116141849675, insert, 1.0, 0.0, 1.0
third,SIMPLE_NAME, line no: 75,third,SIMPLE_NAME, line no: 60, 0.017362116141849675, insert, 0.9773755656108597, 1.0, 1.0
value,SIMPLE_NAME, line no: 75,value,SIMPLE_NAME, line no: 7, 0.017362116141849675, insert, 0.027149321266968326, 0.0, 1.0
median,SIMPLE_NAME, line no: 75,median,SIMPLE_NAME, line no: 62, 0.017362116141849675, insert, 0.9773755656108597, 1.0, 1.0
value,SIMPLE_NAME, line no: 75,value,SIMPLE_NAME, line no: 7, 0.017362116141849675, insert, 0.027149321266968326, 0.0, 1.0
output+=(String.format("Please enter 3 numbers separated by spaces > ")); ,EXPRESSION_STATEMENT, line no: 65,output+=(String.format("%.0f is the median\n" third.value)); ,EXPRESSION_STATEMENT, line no: 83, 0.01583413642715258, insert, 0.06481481481481481, 1.0, 0.5405405405405406
output+=(String.format("Please enter 3 numbers separated by spaces > ")); ,EXPRESSION_STATEMENT, line no: 65,output+=(String.format("%.0f is the median\n" second.value)); ,EXPRESSION_STATEMENT, line no: 80, 0.015750417786425993, insert, 0.06018518518518518, 1.0, 0.5405405405405406
output+=(String.format("Please enter 3 numbers separated by spaces > ")); ,EXPRESSION_STATEMENT, line no: 65,output+=(String.format("%.0f is the median\n" first.value)); ,EXPRESSION_STATEMENT, line no: 77, 0.015666699145699407, insert, 0.05555555555555555, 1.0, 0.5405405405405406
comp_fir.value=Math.abs(first.value - median.value); ,EXPRESSION_STATEMENT, line no: 73,output+=(String.format("%.0f is the median\n" third.value)); ,EXPRESSION_STATEMENT, line no: 83, 0.014067476515532808, insert, 0.06481481481481481, 0.5, 0.47540983606557374
comp_fir.value=Math.abs(first.value - median.value); ,EXPRESSION_STATEMENT, line no: 73,output+=(String.format("%.0f is the median\n" first.value)); ,EXPRESSION_STATEMENT, line no: 77, 0.013900039234079637, insert, 0.05555555555555555, 1.2000000000000002, 0.47540983606557374
comp_fir.value=Math.abs(first.value - median.value); ,EXPRESSION_STATEMENT, line no: 73,output+=(String.format("%.0f is the median\n" second.value)); ,EXPRESSION_STATEMENT, line no: 80, 0.013775767301493958, insert, 0.06018518518518518, 0.5, 0.46774193548387094
second.value=scanner.nextDouble(); ,EXPRESSION_STATEMENT, line no: 68,System.out.println(mainClass.output); ,EXPRESSION_STATEMENT, line no: 56, 0.013716638346413722, insert, 0.24537037037037038, 0.0, 0.34210526315789475
comp_thi.value=Math.abs(third.value - median.value); ,EXPRESSION_STATEMENT, line no: 75,output+=(String.format("%.0f is the median\n" third.value)); ,EXPRESSION_STATEMENT, line no: 83, 0.013622807013968652, insert, 0.06481481481481481, 1.2000000000000002, 0.45901639344262296
comp_thi.value=Math.abs(third.value - median.value); ,EXPRESSION_STATEMENT, line no: 75,output+=(String.format("%.0f is the median\n" first.value)); ,EXPRESSION_STATEMENT, line no: 77, 0.01345536973251548, insert, 0.05555555555555555, 0.5, 0.45901639344262296
comp_thi.value=Math.abs(third.value - median.value); ,EXPRESSION_STATEMENT, line no: 75,output+=(String.format("%.0f is the median\n" second.value)); ,EXPRESSION_STATEMENT, line no: 80, 0.013338269888664702, insert, 0.06018518518518518, 0.5, 0.45161290322580644
first.value=scanner.nextDouble(); ,EXPRESSION_STATEMENT, line no: 67,mainClass.exec(); ,EXPRESSION_STATEMENT, line no: 55, 0.013212771357025232, insert, 0.24537037037037038, 0.0, 0.3235294117647059
third.value=scanner.nextDouble(); ,EXPRESSION_STATEMENT, line no: 69,mainClass.exec(); ,EXPRESSION_STATEMENT, line no: 55, 0.013212771357025232, insert, 0.24537037037037038, 0.0, 0.3235294117647059
nextDouble,SIMPLE_NAME, line no: 67,DoubleObj,SIMPLE_NAME, line no: 60, 0.013100073384836715, insert, 0.9863013698630136, 0.0, 0.6
nextDouble,SIMPLE_NAME, line no: 68,DoubleObj,SIMPLE_NAME, line no: 60, 0.013100073384836715, insert, 0.9863013698630136, 0.0, 0.6
nextDouble,SIMPLE_NAME, line no: 69,DoubleObj,SIMPLE_NAME, line no: 60, 0.013100073384836715, insert, 0.9863013698630136, 0.0, 0.6
first.value=scanner.nextDouble(); ,EXPRESSION_STATEMENT, line no: 67,System.out.println(mainClass.output); ,EXPRESSION_STATEMENT, line no: 56, 0.013002826778113359, insert, 0.24537037037037038, 0.0, 0.3157894736842105
second.value=scanner.nextDouble(); ,EXPRESSION_STATEMENT, line no: 68,mainClass.exec(); ,EXPRESSION_STATEMENT, line no: 55, 0.012962037545639052, insert, 0.24537037037037038, 0.0, 0.3142857142857143
comp_sec.value=Math.abs(second.value - median.value); ,EXPRESSION_STATEMENT, line no: 74,output+=(String.format("%.0f is the median\n" third.value)); ,EXPRESSION_STATEMENT, line no: 83, 0.012733468010840332, insert, 0.06481481481481481, 0.5, 0.4262295081967213
comp_fir.value=Math.abs(first.value - median.value); ,EXPRESSION_STATEMENT, line no: 73,System.out.println(mainClass.output); ,EXPRESSION_STATEMENT, line no: 56, 0.012625718779766001, insert, 0.24537037037037038, 0.0, 0.3018867924528302
comp_sec.value=Math.abs(second.value - median.value); ,EXPRESSION_STATEMENT, line no: 74,output+=(String.format("%.0f is the median\n" first.value)); ,EXPRESSION_STATEMENT, line no: 77, 0.01256603072938716, insert, 0.05555555555555555, 0.5, 0.4262295081967213
comp_sec.value=Math.abs(second.value - median.value); ,EXPRESSION_STATEMENT, line no: 74,System.out.println(mainClass.output); ,EXPRESSION_STATEMENT, line no: 56, 0.01247407746826124, insert, 0.24537037037037038, 0.0, 0.2962962962962963
comp_sec.value=Math.abs(second.value - median.value); ,EXPRESSION_STATEMENT, line no: 74,output+=(String.format("%.0f is the median\n" second.value)); ,EXPRESSION_STATEMENT, line no: 80, 0.012463275063006197, insert, 0.06018518518518518, 1.2000000000000002, 0.41935483870967744
third.value=scanner.nextDouble(); ,EXPRESSION_STATEMENT, line no: 69,System.out.println(mainClass.output); ,EXPRESSION_STATEMENT, line no: 56, 0.012289015209813, insert, 0.24537037037037038, 0.0, 0.2894736842105263
format,SIMPLE_NAME, line no: 66,first,SIMPLE_NAME, line no: 60, 0.012153481299294772, insert, 0.9818181818181818, 0.0, 0.5
second.value,QUALIFIED_NAME, line no: 71,second,SIMPLE_NAME, line no: 60, 0.012153481299294772, insert, 0.972972972972973, 0.5, 0.5
median.value,QUALIFIED_NAME, line no: 73,median,SIMPLE_NAME, line no: 62, 0.012153481299294772, insert, 0.9818181818181818, 0.5, 0.5
second.value,QUALIFIED_NAME, line no: 74,second,SIMPLE_NAME, line no: 60, 0.012153481299294772, insert, 0.9818181818181818, 0.5, 0.5
median.value,QUALIFIED_NAME, line no: 74,median,SIMPLE_NAME, line no: 62, 0.012153481299294772, insert, 0.9818181818181818, 0.5, 0.5
median.value,QUALIFIED_NAME, line no: 75,median,SIMPLE_NAME, line no: 62, 0.012153481299294772, insert, 0.9818181818181818, 0.5, 0.5
comp_thi.value=Math.abs(third.value - median.value); ,EXPRESSION_STATEMENT, line no: 75,System.out.println(mainClass.output); ,EXPRESSION_STATEMENT, line no: 56, 0.01211392935343744, insert, 0.24537037037037038, 0.0, 0.2830188679245283
