String,SIMPLE_NAME, line no: 81,scanner,SIMPLE_NAME, line no: 51, 0.015202857142857143, insert, 0.5, 0.0, 0.14285714285714285
format,SIMPLE_NAME, line no: 81,scanner,SIMPLE_NAME, line no: 51, 0.015202857142857143, insert, 0.5, 0.0, 0.14285714285714285
String,SIMPLE_NAME, line no: 81,FloatObj,SIMPLE_NAME, line no: 60, 0.014867500000000002, insert, 1.0, 0.0, 0.125
String,SIMPLE_NAME, line no: 81,args,SIMPLE_NAME, line no: 50, 0.0148675, insert, 0.6875, 0.0, 0.3333333333333333
String,SIMPLE_NAME, line no: 81,length,SIMPLE_NAME, line no: 50, 0.0148675, insert, 0.6875, 0.0, 0.3333333333333333
"Student has an F grade\n",STRING_LITERAL, line no: 81,output,SIMPLE_NAME, line no: 49, 0.014686923076923078, insert, 0.625, 0.0, 0.11538461538461539
String,SIMPLE_NAME, line no: 81,nextFloat,SIMPLE_NAME, line no: 65, 0.014606666666666667, insert, 1.0, 0.0, 0.1111111111111111
String,SIMPLE_NAME, line no: 81,System,SIMPLE_NAME, line no: 53, 0.014084999999999999, insert, 0.5, 0.0, 0.3333333333333333
format,SIMPLE_NAME, line no: 81,out,SIMPLE_NAME, line no: 56, 0.014084999999999999, insert, 0.625, 0.0, 0.3333333333333333
"Student has an F grade\n",STRING_LITERAL, line no: 81,value,SIMPLE_NAME, line no: 7, 0.013964615384615386, insert, 0.375, 0.0, 0.07692307692307693
"Student has an F grade\n",STRING_LITERAL, line no: 81,FloatObj,SIMPLE_NAME, line no: 60, 0.013964615384615386, insert, 1.0, 0.0, 0.07692307692307693
"Student has an F grade\n",STRING_LITERAL, line no: 81,format,SIMPLE_NAME, line no: 63, 0.013964615384615386, insert, 1.0, 0.0, 0.07692307692307693
a.value=scanner.nextFloat(); ,EXPRESSION_STATEMENT, line no: 65,output+=(String.format("Thank you. Now enter student score (percent) >")); ,EXPRESSION_STATEMENT, line no: 69, 0.013909333333333333, insert, 1.0, 0.0, 0.18666666666666668
b.value=scanner.nextFloat(); ,EXPRESSION_STATEMENT, line no: 66,output+=(String.format("Thank you. Now enter student score (percent) >")); ,EXPRESSION_STATEMENT, line no: 69, 0.013909333333333333, insert, 1.0, 0.0, 0.18666666666666668
c.value=scanner.nextFloat(); ,EXPRESSION_STATEMENT, line no: 67,output+=(String.format("Thank you. Now enter student score (percent) >")); ,EXPRESSION_STATEMENT, line no: 69, 0.013909333333333333, insert, 1.0, 0.0, 0.18666666666666668
d.value=scanner.nextFloat(); ,EXPRESSION_STATEMENT, line no: 68,output+=(String.format("Thank you. Now enter student score (percent) >")); ,EXPRESSION_STATEMENT, line no: 69, 0.013909333333333333, insert, 1.0, 0.0, 0.18666666666666668
output+=(String.format("Thank you. Now enter student score (percent) >")); ,EXPRESSION_STATEMENT, line no: 69,a.value=scanner.nextFloat(); ,EXPRESSION_STATEMENT, line no: 65, 0.013909333333333333, insert, 1.0, 0.0, 0.18666666666666668
output+=(String.format("Thank you. Now enter student score (percent) >")); ,EXPRESSION_STATEMENT, line no: 69,b.value=scanner.nextFloat(); ,EXPRESSION_STATEMENT, line no: 66, 0.013909333333333333, insert, 1.0, 0.0, 0.18666666666666668
output+=(String.format("Thank you. Now enter student score (percent) >")); ,EXPRESSION_STATEMENT, line no: 69,c.value=scanner.nextFloat(); ,EXPRESSION_STATEMENT, line no: 67, 0.013909333333333333, insert, 1.0, 0.0, 0.18666666666666668
output+=(String.format("Thank you. Now enter student score (percent) >")); ,EXPRESSION_STATEMENT, line no: 69,d.value=scanner.nextFloat(); ,EXPRESSION_STATEMENT, line no: 68, 0.013909333333333333, insert, 1.0, 0.0, 0.18666666666666668
output+=(String.format("Thank you. Now enter student score (percent) >")); ,EXPRESSION_STATEMENT, line no: 69,A.value=scanner.nextFloat(); ,EXPRESSION_STATEMENT, line no: 71, 0.013909333333333333, insert, 1.0, 0.0, 0.18666666666666668
A.value=scanner.nextFloat(); ,EXPRESSION_STATEMENT, line no: 71,output+=(String.format("Thank you. Now enter student score (percent) >")); ,EXPRESSION_STATEMENT, line no: 69, 0.013909333333333333, insert, 1.0, 0.0, 0.18666666666666668
"Student has an F grade\n",STRING_LITERAL, line no: 81,a,SIMPLE_NAME, line no: 60, 0.013242307692307694, insert, 1.0, 0.0, 0.038461538461538464
"Student has an F grade\n",STRING_LITERAL, line no: 81,d,SIMPLE_NAME, line no: 61, 0.013242307692307694, insert, 1.0, 0.0, 0.038461538461538464
a.value=scanner.nextFloat(); ,EXPRESSION_STATEMENT, line no: 65,output+=(String.format("Enter thresholds for A  B  C  D\nin that order  decreasing percentages  > ")); ,EXPRESSION_STATEMENT, line no: 62, 0.013240453074433656, insert, 1.0, 0.0, 0.14563106796116504
b.value=scanner.nextFloat(); ,EXPRESSION_STATEMENT, line no: 66,output+=(String.format("Enter thresholds for A  B  C  D\nin that order  decreasing percentages  > ")); ,EXPRESSION_STATEMENT, line no: 62, 0.013240453074433656, insert, 1.0, 0.0, 0.14563106796116504
c.value=scanner.nextFloat(); ,EXPRESSION_STATEMENT, line no: 67,output+=(String.format("Enter thresholds for A  B  C  D\nin that order  decreasing percentages  > ")); ,EXPRESSION_STATEMENT, line no: 62, 0.013240453074433656, insert, 1.0, 0.0, 0.14563106796116504
d.value=scanner.nextFloat(); ,EXPRESSION_STATEMENT, line no: 68,output+=(String.format("Enter thresholds for A  B  C  D\nin that order  decreasing percentages  > ")); ,EXPRESSION_STATEMENT, line no: 62, 0.013240453074433656, insert, 1.0, 0.0, 0.14563106796116504
A.value=scanner.nextFloat(); ,EXPRESSION_STATEMENT, line no: 71,output+=(String.format("Enter thresholds for A  B  C  D\nin that order  decreasing percentages  > ")); ,EXPRESSION_STATEMENT, line no: 62, 0.013240453074433656, insert, 1.0, 0.0, 0.14563106796116504
format,SIMPLE_NAME, line no: 81,println,SIMPLE_NAME, line no: 56, 0.013190714285714285, insert, 0.625, 0.0, 0.2857142857142857
output+=(String.format("Enter thresholds for A  B  C  D\nin that order  decreasing percentages  > ")); ,EXPRESSION_STATEMENT, line no: 62,output+=(String.format("Thank you. Now enter student score (percent) >")); ,EXPRESSION_STATEMENT, line no: 69, 0.013047033441208196, insert, 1.0, 1.0, 0.5339805825242718
String,SIMPLE_NAME, line no: 81,util,SIMPLE_NAME, line no: 51, 0.012520000000000002, insert, 0.5, 0.0, 0.3333333333333333
String,SIMPLE_NAME, line no: 81,in,SIMPLE_NAME, line no: 53, 0.012520000000000002, insert, 0.5, 0.0, 0.3333333333333333
String,SIMPLE_NAME, line no: 81,mainClass,SIMPLE_NAME, line no: 48, 0.011998333333333333, insert, 0.625, 0.0, 0.2222222222222222
format,SIMPLE_NAME, line no: 81,mainClass,SIMPLE_NAME, line no: 48, 0.011998333333333333, insert, 0.625, 0.0, 0.2222222222222222
format,SIMPLE_NAME, line no: 81,args,SIMPLE_NAME, line no: 50, 0.011737500000000001, insert, 0.6875, 0.0, 0.16666666666666666
format,SIMPLE_NAME, line no: 81,length,SIMPLE_NAME, line no: 50, 0.011737500000000001, insert, 0.6875, 0.0, 0.16666666666666666
String,SIMPLE_NAME, line no: 81,Scanner,SIMPLE_NAME, line no: 51, 0.011625714285714286, insert, 0.5, 0.0, 0.2857142857142857
"Student has an F grade\n",STRING_LITERAL, line no: 81,length,SIMPLE_NAME, line no: 50, 0.011496730769230771, insert, 0.6875, 0.0, 0.15384615384615385
"Student has an F grade\n",STRING_LITERAL, line no: 81,grade_ee1f20cc_000,SIMPLE_NAME, line no: 48, 0.011436538461538463, insert, 0.625, 0.0, 0.19230769230769232
String,SIMPLE_NAME, line no: 81,out,SIMPLE_NAME, line no: 56, 0.010955, insert, 0.625, 0.0, 0.16666666666666666
format,SIMPLE_NAME, line no: 81,System,SIMPLE_NAME, line no: 53, 0.010955, insert, 0.5, 0.0, 0.16666666666666666
scanner,SIMPLE_NAME, line no: 65,scanner,SIMPLE_NAME, line no: 51, 0.010433333333333333, insert, 0.09090909090909091, 1.0, 1.0
nextFloat,SIMPLE_NAME, line no: 65,nextFloat,SIMPLE_NAME, line no: 65, 0.010433333333333333, insert, 1.0, 0.0, 1.0
scanner,SIMPLE_NAME, line no: 66,scanner,SIMPLE_NAME, line no: 51, 0.010433333333333333, insert, 0.09090909090909091, 1.0, 1.0
nextFloat,SIMPLE_NAME, line no: 66,nextFloat,SIMPLE_NAME, line no: 65, 0.010433333333333333, insert, 1.0, 0.0, 1.0
scanner,SIMPLE_NAME, line no: 67,scanner,SIMPLE_NAME, line no: 51, 0.010433333333333333, insert, 0.09090909090909091, 1.0, 1.0
nextFloat,SIMPLE_NAME, line no: 67,nextFloat,SIMPLE_NAME, line no: 65, 0.010433333333333333, insert, 1.0, 0.0, 1.0
scanner,SIMPLE_NAME, line no: 68,scanner,SIMPLE_NAME, line no: 51, 0.010433333333333333, insert, 0.09090909090909091, 1.0, 1.0
nextFloat,SIMPLE_NAME, line no: 68,nextFloat,SIMPLE_NAME, line no: 65, 0.010433333333333333, insert, 1.0, 0.0, 1.0
String,SIMPLE_NAME, line no: 70,String,SIMPLE_NAME, line no: 49, 0.010433333333333333, insert, 0.288135593220339, 0.0, 1.0
format,SIMPLE_NAME, line no: 70,format,SIMPLE_NAME, line no: 63, 0.010433333333333333, insert, 1.0, 0.0, 1.0
scanner,SIMPLE_NAME, line no: 71,scanner,SIMPLE_NAME, line no: 51, 0.010433333333333333, insert, 0.09090909090909091, 1.0, 1.0
nextFloat,SIMPLE_NAME, line no: 71,nextFloat,SIMPLE_NAME, line no: 65, 0.010433333333333333, insert, 1.0, 0.0, 1.0
"Student has an F grade\n",STRING_LITERAL, line no: 81,args,SIMPLE_NAME, line no: 50, 0.010052115384615385, insert, 0.6875, 0.0, 0.07692307692307693
"Student has an F grade\n",STRING_LITERAL, line no: 81,mainClass,SIMPLE_NAME, line no: 48, 0.009991923076923077, insert, 0.625, 0.0, 0.11538461538461539
"Student has an F grade\n",STRING_LITERAL, line no: 81,System,SIMPLE_NAME, line no: 53, 0.009991923076923077, insert, 0.5, 0.0, 0.11538461538461539
"Student has an F grade\n",STRING_LITERAL, line no: 81,println,SIMPLE_NAME, line no: 56, 0.009991923076923077, insert, 0.625, 0.0, 0.11538461538461539
format,SIMPLE_NAME, line no: 81,grade_ee1f20cc_000,SIMPLE_NAME, line no: 48, 0.009911666666666666, insert, 0.625, 0.0, 0.1111111111111111
output+=(String.format("Thank you. Now enter student score (percent) >")); ,EXPRESSION_STATEMENT, line no: 69,output+=(String.format("Student has an D grade\n")); ,EXPRESSION_STATEMENT, line no: 79, 0.00966442389210019, insert, 0.06936416184971098, 1.0, 0.5466666666666666
output+=(String.format("Thank you. Now enter student score (percent) >")); ,EXPRESSION_STATEMENT, line no: 69,output+=(String.format("Student has an F grade\n")); ,EXPRESSION_STATEMENT, line no: 81, 0.00966442389210019, insert, 0.06936416184971098, 1.0, 0.5466666666666666
output+=(String.format("Thank you. Now enter student score (percent) >")); ,EXPRESSION_STATEMENT, line no: 69,output+=(String.format("Student has an C grade\n")); ,EXPRESSION_STATEMENT, line no: 77, 0.00960161078998073, insert, 0.06358381502890173, 1.0, 0.5466666666666666
output+=(String.format("Thank you. Now enter student score (percent) >")); ,EXPRESSION_STATEMENT, line no: 69,output+=(String.format("Student has an B grade\n")); ,EXPRESSION_STATEMENT, line no: 75, 0.00953879768786127, insert, 0.057803468208092484, 1.0, 0.5466666666666666
output+=(String.format("Thank you. Now enter student score (percent) >")); ,EXPRESSION_STATEMENT, line no: 69,output+=(String.format("Student has an A grade\n")); ,EXPRESSION_STATEMENT, line no: 73, 0.009475984585741809, insert, 0.05202312138728324, 1.0, 0.5466666666666666
format,SIMPLE_NAME, line no: 81,java,SIMPLE_NAME, line no: 51, 0.00939, insert, 0.5, 0.0, 0.16666666666666666
format,SIMPLE_NAME, line no: 81,util,SIMPLE_NAME, line no: 51, 0.00939, insert, 0.5, 0.0, 0.16666666666666666
"Student has an F grade\n",STRING_LITERAL, line no: 81,exec,SIMPLE_NAME, line no: 55, 0.009269615384615385, insert, 0.625, 0.0, 0.07692307692307693
"Student has an F grade\n",STRING_LITERAL, line no: 81,out,SIMPLE_NAME, line no: 56, 0.009269615384615385, insert, 0.625, 0.0, 0.07692307692307693
"Student has an F grade\n",STRING_LITERAL, line no: 81,Scanner,SIMPLE_NAME, line no: 51, 0.00914923076923077, insert, 0.5, 0.0, 0.15384615384615385
format,SIMPLE_NAME, line no: 81,Scanner,SIMPLE_NAME, line no: 51, 0.008942857142857143, insert, 0.5, 0.0, 0.14285714285714285
String,SIMPLE_NAME, line no: 81,grade_ee1f20cc_000,SIMPLE_NAME, line no: 48, 0.008868333333333334, insert, 0.625, 0.0, 0.05555555555555555
output+=(String.format("Enter thresholds for A  B  C  D\nin that order  decreasing percentages  > ")); ,EXPRESSION_STATEMENT, line no: 62,a.value=scanner.nextFloat(); ,EXPRESSION_STATEMENT, line no: 65, 0.008826968716289104, insert, 1.0, 0.0, 0.14563106796116504
output+=(String.format("Enter thresholds for A  B  C  D\nin that order  decreasing percentages  > ")); ,EXPRESSION_STATEMENT, line no: 62,b.value=scanner.nextFloat(); ,EXPRESSION_STATEMENT, line no: 66, 0.008826968716289104, insert, 1.0, 0.0, 0.14563106796116504
output+=(String.format("Enter thresholds for A  B  C  D\nin that order  decreasing percentages  > ")); ,EXPRESSION_STATEMENT, line no: 62,c.value=scanner.nextFloat(); ,EXPRESSION_STATEMENT, line no: 67, 0.008826968716289104, insert, 1.0, 0.0, 0.14563106796116504
output+=(String.format("Enter thresholds for A  B  C  D\nin that order  decreasing percentages  > ")); ,EXPRESSION_STATEMENT, line no: 62,d.value=scanner.nextFloat(); ,EXPRESSION_STATEMENT, line no: 68, 0.008826968716289104, insert, 1.0, 0.0, 0.14563106796116504
output+=(String.format("Enter thresholds for A  B  C  D\nin that order  decreasing percentages  > ")); ,EXPRESSION_STATEMENT, line no: 62,A.value=scanner.nextFloat(); ,EXPRESSION_STATEMENT, line no: 71, 0.008826968716289104, insert, 1.0, 0.0, 0.14563106796116504
a.value=scanner.nextFloat(); ,EXPRESSION_STATEMENT, line no: 65,mainClass.exec(); ,EXPRESSION_STATEMENT, line no: 55, 0.0088241578632649, insert, 0.2947976878612717, 0.0, 0.3448275862068966
b.value=scanner.nextFloat(); ,EXPRESSION_STATEMENT, line no: 66,mainClass.exec(); ,EXPRESSION_STATEMENT, line no: 55, 0.0088241578632649, insert, 0.2947976878612717, 0.0, 0.3448275862068966
c.value=scanner.nextFloat(); ,EXPRESSION_STATEMENT, line no: 67,mainClass.exec(); ,EXPRESSION_STATEMENT, line no: 55, 0.0088241578632649, insert, 0.2947976878612717, 0.0, 0.3448275862068966
d.value=scanner.nextFloat(); ,EXPRESSION_STATEMENT, line no: 68,mainClass.exec(); ,EXPRESSION_STATEMENT, line no: 55, 0.0088241578632649, insert, 0.2947976878612717, 0.0, 0.3448275862068966
A.value=scanner.nextFloat(); ,EXPRESSION_STATEMENT, line no: 71,mainClass.exec(); ,EXPRESSION_STATEMENT, line no: 55, 0.0088241578632649, insert, 0.2947976878612717, 0.0, 0.3448275862068966
a.value=scanner.nextFloat(); ,EXPRESSION_STATEMENT, line no: 65,System.out.println(mainClass.output); ,EXPRESSION_STATEMENT, line no: 56, 0.007921889260724065, insert, 0.2947976878612717, 0.0, 0.2894736842105263
b.value=scanner.nextFloat(); ,EXPRESSION_STATEMENT, line no: 66,System.out.println(mainClass.output); ,EXPRESSION_STATEMENT, line no: 56, 0.007921889260724065, insert, 0.2947976878612717, 0.0, 0.2894736842105263
c.value=scanner.nextFloat(); ,EXPRESSION_STATEMENT, line no: 67,System.out.println(mainClass.output); ,EXPRESSION_STATEMENT, line no: 56, 0.007921889260724065, insert, 0.2947976878612717, 0.0, 0.2894736842105263
d.value=scanner.nextFloat(); ,EXPRESSION_STATEMENT, line no: 68,System.out.println(mainClass.output); ,EXPRESSION_STATEMENT, line no: 56, 0.007921889260724065, insert, 0.2947976878612717, 0.0, 0.2894736842105263
A.value=scanner.nextFloat(); ,EXPRESSION_STATEMENT, line no: 71,System.out.println(mainClass.output); ,EXPRESSION_STATEMENT, line no: 56, 0.007921889260724065, insert, 0.2947976878612717, 0.0, 0.2894736842105263
String,SIMPLE_NAME, line no: 81,i,SIMPLE_NAME, line no: 7, 0.007825, insert, 0.375, 0.0, 0.16666666666666666
"Student has an F grade\n",STRING_LITERAL, line no: 81,java,SIMPLE_NAME, line no: 51, 0.007704615384615385, insert, 0.5, 0.0, 0.07692307692307693
"Student has an F grade\n",STRING_LITERAL, line no: 81,util,SIMPLE_NAME, line no: 51, 0.007704615384615385, insert, 0.5, 0.0, 0.07692307692307693
nextFloat,SIMPLE_NAME, line no: 65,FloatObj,SIMPLE_NAME, line no: 60, 0.007579974747474748, insert, 0.9829545454545454, 0.0, 0.5555555555555556
nextFloat,SIMPLE_NAME, line no: 66,FloatObj,SIMPLE_NAME, line no: 60, 0.007579974747474748, insert, 0.9829545454545454, 0.0, 0.5555555555555556
nextFloat,SIMPLE_NAME, line no: 67,FloatObj,SIMPLE_NAME, line no: 60, 0.007579974747474748, insert, 0.9829545454545454, 0.0, 0.5555555555555556
nextFloat,SIMPLE_NAME, line no: 68,FloatObj,SIMPLE_NAME, line no: 60, 0.007579974747474748, insert, 0.9829545454545454, 0.0, 0.5555555555555556
nextFloat,SIMPLE_NAME, line no: 71,FloatObj,SIMPLE_NAME, line no: 60, 0.007579974747474748, insert, 0.9829545454545454, 0.0, 0.5555555555555556
output+=(String.format("Thank you. Now enter student score (percent) >")); ,EXPRESSION_STATEMENT, line no: 69,System.out.println(mainClass.output); ,EXPRESSION_STATEMENT, line no: 56, 0.007550134874759152, insert, 0.2947976878612717, 1.0, 0.26666666666666666
output+=(String.format("Student has an F grade\n")); ,EXPRESSION_STATEMENT, line no: 81,output+=(String.format("Student has an F grade\n")); ,EXPRESSION_STATEMENT, line no: 81, 0.0075, insert, 1.0, 1.0, 1.0
output+=(String.format("Student has an F grade\n")); ,EXPRESSION_STATEMENT, line no: 81,output+=(String.format("Student has an D grade\n")); ,EXPRESSION_STATEMENT, line no: 79, 0.007415094339622641, insert, 1.0, 1.0, 0.9811320754716981
output+=(String.format("Student has an F grade\n")); ,EXPRESSION_STATEMENT, line no: 81,output+=(String.format("Student has an C grade\n")); ,EXPRESSION_STATEMENT, line no: 77, 0.007165094339622641, insert, 0.9166666666666666, 1.0, 0.9811320754716981
"Student has an F grade\n",STRING_LITERAL, line no: 81,in,SIMPLE_NAME, line no: 53, 0.006982307692307693, insert, 0.5, 0.0, 0.038461538461538464
output+=(String.format("Student has an F grade\n")); ,EXPRESSION_STATEMENT, line no: 81,output+=(String.format("Student has an B grade\n")); ,EXPRESSION_STATEMENT, line no: 75, 0.006915094339622642, insert, 0.8333333333333334, 1.0, 0.9811320754716981
a.value=scanner.nextFloat(); ,EXPRESSION_STATEMENT, line no: 65,mainClass.scanner=new java.util.Scanner(args[0]); ,EXPRESSION_STATEMENT, line no: 51, 0.006684570327552986, insert, 0.07514450867052024, 0.5, 0.36
b.value=scanner.nextFloat(); ,EXPRESSION_STATEMENT, line no: 66,mainClass.scanner=new java.util.Scanner(args[0]); ,EXPRESSION_STATEMENT, line no: 51, 0.006684570327552986, insert, 0.07514450867052024, 0.5, 0.36
c.value=scanner.nextFloat(); ,EXPRESSION_STATEMENT, line no: 67,mainClass.scanner=new java.util.Scanner(args[0]); ,EXPRESSION_STATEMENT, line no: 51, 0.006684570327552986, insert, 0.07514450867052024, 0.5, 0.36
